employee_id,employee_age,employee_gender,department,job_role,monthly_income,years_at_company,years_in_current_role,actual_conversion,predicted_conversion
18732,40.0,0.0,1.0,0.0,74294,7.0,5.0,0,0
8926,36.0,0.0,2.0,1.0,90943,19.0,1.0,1,1
19938,38.0,0.0,2.0,1.0,65845,7.0,5.0,0,0
16887,34.0,0.0,3.0,2.0,117978,14.0,9.0,1,1
14957,63.0,0.0,0.0,0.0,102595,14.0,10.0,1,1
13897,48.0,0.0,2.0,1.0,146626,4.0,10.0,1,1
18907,63.0,1.0,4.0,3.0,109782,15.0,8.0,1,1
3857,24.0,1.0,0.0,2.0,145358,13.0,5.0,1,1
1831,22.0,1.0,4.0,0.0,92553,17.0,10.0,1,1
1800,64.0,1.0,0.0,1.0,50582,4.0,2.0,0,0
4915,61.0,0.0,2.0,3.0,132519,10.0,5.0,1,1
6261,54.0,1.0,1.0,1.0,38211,3.0,4.0,0,0
5213,54.0,0.0,1.0,0.0,121329,4.0,2.0,1,1
8116,43.0,0.0,2.0,1.0,140966,14.0,10.0,1,1
3941,57.0,0.0,1.0,1.0,97495,8.0,9.0,1,1
1535,47.0,0.0,2.0,2.0,79841,20.0,8.0,0,0
14944,38.0,1.0,2.0,1.0,126951,18.0,7.0,1,1
11503,33.0,0.0,3.0,0.0,49936,16.0,9.0,1,0
13978,52.0,1.0,2.0,2.0,99166,13.0,10.0,1,1
7270,43.0,1.0,1.0,1.0,146478,1.0,9.0,1,1
5862,59.0,0.0,2.0,2.0,62116,18.0,2.0,0,0
17573,62.0,0.0,3.0,0.0,70499,18.0,8.0,0,0
5642,53.0,0.0,3.0,1.0,54352,15.0,2.0,0,0
11036,62.0,1.0,4.0,0.0,117641,12.0,2.0,1,1
16072,35.0,0.0,1.0,3.0,79005,8.0,2.0,1,0
11576,30.0,1.0,4.0,3.0,60349,19.0,9.0,0,0
6632,48.0,1.0,4.0,0.0,101387,8.0,9.0,1,1
16197,33.0,1.0,0.0,0.0,117382,8.0,9.0,1,1
17863,65.0,0.0,3.0,0.0,38585,19.0,2.0,1,0
17296,20.0,1.0,3.0,3.0,67595,19.0,10.0,0,0
7762,45.0,1.0,4.0,3.0,137287,19.0,2.0,1,1
13822,29.0,0.0,1.0,3.0,132489,10.0,7.0,1,1
19042,41.0,0.0,4.0,2.0,85917,5.0,7.0,0,0
676,,,,,57351,,,0,0
6115,60.0,0.0,2.0,1.0,73308,1.0,10.0,0,0
19522,35.0,0.0,1.0,2.0,47235,2.0,9.0,0,0
9127,22.0,0.0,4.0,2.0,36448,7.0,7.0,0,0
14909,25.0,1.0,3.0,2.0,85163,10.0,9.0,0,0
5474,39.0,0.0,2.0,3.0,94888,12.0,7.0,1,1
17043,30.0,1.0,4.0,2.0,133432,17.0,4.0,1,1
17523,51.0,1.0,2.0,0.0,66304,18.0,2.0,0,0
7242,45.0,0.0,3.0,0.0,109212,2.0,2.0,0,1
15895,63.0,1.0,2.0,3.0,93351,19.0,4.0,1,1
18609,33.0,0.0,1.0,3.0,132987,15.0,3.0,1,1
3893,64.0,0.0,3.0,2.0,48889,19.0,7.0,0,0
13560,49.0,1.0,3.0,2.0,35900,4.0,8.0,0,0
1304,34.0,0.0,2.0,3.0,136289,7.0,6.0,1,1
16355,63.0,1.0,4.0,2.0,54919,10.0,8.0,0,0
15990,58.0,0.0,0.0,1.0,143529,14.0,7.0,1,1
12811,18.0,0.0,3.0,1.0,102259,3.0,3.0,1,1
17632,63.0,0.0,0.0,1.0,41219,3.0,3.0,0,0
18826,38.0,0.0,1.0,2.0,112980,16.0,1.0,1,1
18965,46.0,1.0,2.0,3.0,135057,16.0,4.0,1,1
19256,26.0,0.0,4.0,0.0,57686,17.0,4.0,0,0
19186,63.0,1.0,0.0,3.0,102049,2.0,8.0,1,1
18220,35.0,1.0,3.0,3.0,144588,12.0,10.0,1,1
8772,54.0,1.0,2.0,1.0,34369,9.0,7.0,1,0
1506,32.0,0.0,3.0,1.0,38667,8.0,7.0,0,0
1044,20.0,0.0,3.0,3.0,86801,16.0,1.0,0,0
7331,51.0,1.0,2.0,0.0,65350,8.0,2.0,0,0
14515,35.0,0.0,2.0,0.0,64263,19.0,6.0,0,0
14164,23.0,1.0,4.0,3.0,49925,11.0,8.0,0,0
9299,23.0,0.0,0.0,1.0,68969,11.0,2.0,0,0
5528,28.0,1.0,2.0,3.0,147127,19.0,8.0,1,1
17206,21.0,1.0,2.0,0.0,123617,7.0,6.0,1,1
14277,23.0,0.0,1.0,3.0,51943,4.0,9.0,0,0
3669,38.0,0.0,4.0,0.0,134647,13.0,10.0,1,1
15489,54.0,0.0,2.0,0.0,91749,13.0,3.0,1,1
2546,29.0,1.0,0.0,3.0,56156,5.0,3.0,0,0
17999,63.0,1.0,0.0,1.0,112094,10.0,1.0,1,1
12647,50.0,1.0,3.0,2.0,70959,20.0,6.0,0,0
3231,38.0,0.0,1.0,3.0,58603,11.0,8.0,0,0
1329,65.0,0.0,1.0,0.0,45525,1.0,2.0,0,0
17576,37.0,0.0,4.0,1.0,102359,2.0,6.0,1,1
706,,,,,77296,,,0,0
17309,44.0,0.0,1.0,3.0,93473,13.0,5.0,1,1
16817,21.0,0.0,3.0,3.0,102116,7.0,9.0,1,1
120,,,,,32696,,,0,0
2260,25.0,1.0,1.0,0.0,60708,3.0,9.0,0,0
15245,28.0,1.0,4.0,1.0,133101,10.0,10.0,1,1
8946,45.0,0.0,3.0,3.0,78640,18.0,2.0,0,0
489,,,,,40648,,,0,0
1205,42.0,0.0,1.0,3.0,64530,14.0,9.0,0,0
1554,24.0,1.0,4.0,3.0,32718,4.0,8.0,0,0
981,,,,,43457,,,0,0
13939,57.0,1.0,4.0,3.0,42110,16.0,4.0,0,0
15839,40.0,1.0,4.0,0.0,122020,8.0,3.0,1,1
11493,46.0,1.0,3.0,0.0,111654,17.0,10.0,1,1
2572,55.0,1.0,0.0,0.0,59857,9.0,4.0,0,0
19023,20.0,0.0,3.0,0.0,67368,19.0,10.0,0,0
8315,58.0,0.0,2.0,3.0,88756,7.0,4.0,0,0
9334,18.0,0.0,4.0,2.0,38647,3.0,5.0,0,0
12924,63.0,0.0,4.0,1.0,80576,18.0,4.0,0,0
2526,31.0,1.0,3.0,1.0,36277,12.0,9.0,0,0
11108,46.0,0.0,1.0,3.0,104657,15.0,3.0,1,1
1819,61.0,1.0,0.0,1.0,101432,12.0,4.0,1,1
13485,19.0,1.0,2.0,0.0,60783,19.0,7.0,0,0
5926,40.0,0.0,4.0,2.0,42208,15.0,1.0,1,0
160,,,,,36911,,,0,0
7808,59.0,1.0,2.0,3.0,58370,5.0,10.0,0,0
14423,44.0,1.0,1.0,2.0,149834,12.0,10.0,1,1
12483,56.0,1.0,1.0,1.0,102834,5.0,2.0,1,1
19963,54.0,1.0,2.0,0.0,64556,3.0,8.0,0,0
738,,,,,96235,,,1,1
748,,,,,65271,,,0,0
14267,57.0,0.0,2.0,1.0,132660,19.0,10.0,1,1
9291,19.0,0.0,0.0,1.0,133987,17.0,1.0,1,1
7610,64.0,0.0,3.0,2.0,137767,1.0,1.0,1,1
17556,42.0,1.0,0.0,1.0,130728,2.0,6.0,1,1
15960,60.0,0.0,0.0,1.0,47183,8.0,8.0,0,0
508,,,,,108658,,,1,1
7969,39.0,1.0,3.0,0.0,102096,10.0,2.0,1,1
12297,45.0,0.0,3.0,3.0,112794,5.0,3.0,0,1
10445,34.0,1.0,1.0,2.0,138722,16.0,1.0,1,1
1636,60.0,1.0,1.0,1.0,32199,10.0,2.0,0,0
19631,26.0,1.0,4.0,2.0,107170,8.0,6.0,1,1
12134,49.0,1.0,0.0,0.0,143910,11.0,6.0,1,1
16034,60.0,0.0,3.0,1.0,81358,15.0,8.0,0,0
9552,34.0,0.0,4.0,0.0,107815,11.0,5.0,1,1
7230,60.0,1.0,1.0,1.0,90411,19.0,3.0,0,1
12539,55.0,1.0,0.0,2.0,107471,12.0,10.0,1,1
15931,62.0,1.0,2.0,1.0,101766,10.0,9.0,1,1
2693,20.0,0.0,2.0,0.0,65644,7.0,6.0,0,0
4337,55.0,1.0,4.0,3.0,82396,20.0,8.0,0,0
19653,47.0,1.0,4.0,3.0,135670,6.0,6.0,1,1
11446,61.0,1.0,3.0,0.0,147799,5.0,3.0,1,1
10758,50.0,0.0,1.0,1.0,69644,19.0,9.0,0,0
16394,18.0,0.0,1.0,0.0,97697,13.0,1.0,1,1
18285,27.0,1.0,1.0,1.0,90599,2.0,7.0,0,1
2041,38.0,0.0,1.0,2.0,72521,6.0,2.0,0,0
15766,49.0,0.0,3.0,1.0,93116,19.0,7.0,1,1
8340,65.0,0.0,3.0,2.0,30067,2.0,9.0,0,0
12408,42.0,0.0,2.0,3.0,75772,12.0,9.0,0,0
18433,27.0,0.0,0.0,1.0,91711,8.0,5.0,1,1
15252,41.0,0.0,0.0,3.0,44194,20.0,3.0,1,0
10281,57.0,1.0,2.0,3.0,73163,19.0,3.0,0,0
5191,45.0,0.0,4.0,0.0,34957,16.0,1.0,0,0
11691,51.0,0.0,2.0,1.0,87443,4.0,7.0,0,0
2092,59.0,0.0,3.0,0.0,141786,7.0,6.0,1,1
9963,23.0,0.0,3.0,1.0,38062,11.0,9.0,0,0
14119,20.0,0.0,2.0,3.0,63271,14.0,8.0,0,0
2749,44.0,0.0,3.0,3.0,86089,17.0,8.0,0,0
15600,30.0,0.0,4.0,0.0,85280,18.0,8.0,0,0
4036,38.0,1.0,2.0,1.0,79438,17.0,4.0,0,0
11808,63.0,1.0,0.0,0.0,121240,11.0,1.0,1,1
2770,31.0,0.0,0.0,0.0,144794,2.0,7.0,1,1
6293,49.0,1.0,1.0,0.0,83536,8.0,2.0,0,0
2254,65.0,1.0,2.0,3.0,98917,1.0,4.0,1,1
6399,18.0,1.0,0.0,1.0,39077,18.0,5.0,0,0
67,,,,,140511,,,1,1
1048,63.0,0.0,3.0,0.0,100174,8.0,2.0,1,1
7927,24.0,0.0,2.0,1.0,88503,11.0,9.0,0,0
2358,41.0,0.0,0.0,1.0,135222,19.0,10.0,1,1
13521,43.0,1.0,4.0,1.0,83864,16.0,10.0,0,0
1481,57.0,0.0,2.0,3.0,83174,11.0,8.0,0,0
13510,30.0,1.0,2.0,0.0,130327,16.0,10.0,1,1
9788,24.0,1.0,1.0,2.0,103607,20.0,10.0,1,1
16276,42.0,0.0,3.0,0.0,45009,18.0,3.0,0,0
14549,37.0,0.0,4.0,1.0,79811,2.0,10.0,0,0
18589,65.0,0.0,2.0,1.0,46463,3.0,1.0,0,0
15411,30.0,1.0,3.0,1.0,125418,18.0,5.0,1,1
4993,58.0,1.0,0.0,3.0,85836,2.0,10.0,0,0
15165,49.0,0.0,3.0,0.0,58556,5.0,10.0,0,0
1022,32.0,1.0,0.0,0.0,69765,14.0,5.0,0,0
1820,29.0,1.0,2.0,2.0,42255,2.0,8.0,0,0
14371,44.0,0.0,3.0,0.0,128537,17.0,6.0,0,1
7344,49.0,1.0,4.0,1.0,93929,7.0,7.0,1,1
5869,19.0,0.0,0.0,3.0,145285,8.0,8.0,1,1
4136,35.0,0.0,2.0,3.0,147083,7.0,6.0,1,1
17946,23.0,0.0,4.0,3.0,143806,12.0,8.0,1,1
3123,49.0,1.0,0.0,2.0,129943,14.0,2.0,1,1
18471,35.0,0.0,1.0,2.0,33981,6.0,10.0,0,0
13633,19.0,1.0,4.0,0.0,67252,2.0,2.0,0,0
7130,23.0,0.0,2.0,3.0,146453,13.0,5.0,1,1
11343,45.0,1.0,1.0,3.0,37848,2.0,8.0,0,0
6681,39.0,1.0,4.0,0.0,134927,1.0,5.0,1,1
7706,20.0,1.0,4.0,1.0,148035,5.0,6.0,1,1
13110,56.0,1.0,3.0,3.0,53397,15.0,4.0,0,0
17312,47.0,1.0,1.0,2.0,61347,18.0,8.0,0,0
7992,18.0,0.0,4.0,1.0,35516,10.0,2.0,1,0
7299,48.0,1.0,0.0,1.0,99519,1.0,1.0,1,1
19831,18.0,0.0,2.0,2.0,117749,10.0,9.0,1,1
17031,29.0,0.0,0.0,3.0,43920,19.0,10.0,0,0
17732,59.0,1.0,1.0,2.0,60106,6.0,2.0,0,0
12619,29.0,0.0,2.0,1.0,55026,7.0,5.0,0,0
16854,45.0,1.0,2.0,2.0,42824,11.0,2.0,0,0
19999,28.0,0.0,2.0,2.0,100048,16.0,4.0,1,1
14953,22.0,1.0,3.0,2.0,107340,7.0,1.0,1,1
2473,49.0,0.0,0.0,2.0,56724,1.0,9.0,0,0
2135,49.0,1.0,4.0,0.0,100982,14.0,8.0,1,1
4586,45.0,1.0,2.0,3.0,120103,17.0,3.0,1,1
8813,20.0,0.0,0.0,1.0,79738,4.0,6.0,0,0
10877,44.0,0.0,3.0,3.0,63124,9.0,3.0,0,0
12108,39.0,0.0,2.0,2.0,78076,16.0,8.0,0,0
14179,47.0,0.0,2.0,3.0,120291,9.0,9.0,1,1
11580,24.0,1.0,1.0,0.0,126558,14.0,1.0,1,1
19254,24.0,0.0,3.0,0.0,45390,14.0,5.0,0,0
14846,42.0,1.0,4.0,3.0,134490,11.0,9.0,1,1
2144,55.0,1.0,2.0,2.0,31436,16.0,3.0,0,0
10016,28.0,1.0,4.0,3.0,75529,19.0,10.0,0,0
17836,52.0,0.0,1.0,2.0,34479,16.0,9.0,0,0
15035,41.0,0.0,2.0,3.0,100383,16.0,5.0,1,1
9024,30.0,0.0,0.0,1.0,82058,10.0,1.0,0,0
17541,34.0,0.0,3.0,1.0,135026,11.0,2.0,1,1
13061,47.0,0.0,1.0,3.0,69750,16.0,3.0,0,0
6162,64.0,1.0,4.0,0.0,79146,15.0,4.0,0,0
7959,23.0,0.0,0.0,0.0,58558,2.0,10.0,0,0
1519,25.0,0.0,4.0,2.0,75766,16.0,7.0,0,0
15311,59.0,0.0,2.0,3.0,123619,8.0,5.0,1,1
15370,42.0,0.0,1.0,0.0,81575,10.0,3.0,0,0
5654,46.0,1.0,0.0,1.0,37675,8.0,1.0,0,0
14358,22.0,0.0,0.0,3.0,34024,18.0,4.0,0,0
18346,42.0,0.0,0.0,1.0,55157,7.0,4.0,0,0
15389,50.0,0.0,0.0,2.0,77651,9.0,9.0,0,0
15122,21.0,0.0,1.0,0.0,91607,11.0,1.0,1,1
4673,56.0,0.0,1.0,2.0,146186,15.0,10.0,1,1
6322,56.0,1.0,2.0,2.0,39942,7.0,9.0,0,0
11118,40.0,1.0,1.0,1.0,38805,3.0,4.0,0,0
1180,49.0,0.0,0.0,1.0,33597,16.0,1.0,0,0
5540,28.0,1.0,1.0,3.0,81914,3.0,9.0,0,0
8541,40.0,0.0,0.0,2.0,80493,19.0,5.0,0,0
9762,43.0,0.0,4.0,3.0,149021,10.0,9.0,1,1
7343,40.0,0.0,4.0,0.0,131711,1.0,6.0,1,1
2203,37.0,1.0,2.0,2.0,47483,18.0,2.0,0,0
1168,29.0,1.0,2.0,0.0,40268,16.0,9.0,0,0
18858,51.0,1.0,4.0,3.0,136293,20.0,7.0,1,1
16305,40.0,0.0,2.0,1.0,34862,19.0,9.0,0,0
10851,61.0,1.0,2.0,3.0,95865,6.0,9.0,1,1
7799,34.0,0.0,3.0,1.0,71204,2.0,10.0,0,0
11173,19.0,1.0,0.0,0.0,40703,9.0,1.0,0,0
14100,41.0,0.0,1.0,0.0,60286,17.0,5.0,0,0
9553,43.0,0.0,2.0,2.0,38418,13.0,6.0,0,0
2796,58.0,0.0,4.0,1.0,54612,13.0,4.0,0,0
12841,53.0,1.0,2.0,1.0,130994,13.0,2.0,1,1
1514,32.0,1.0,2.0,0.0,145894,14.0,1.0,1,1
189,,,,,123427,,,1,1
9378,37.0,1.0,0.0,0.0,76331,20.0,4.0,0,0
12278,62.0,0.0,3.0,1.0,41657,12.0,9.0,0,0
14236,44.0,0.0,3.0,1.0,50170,16.0,9.0,0,0
11535,18.0,0.0,2.0,0.0,113246,10.0,4.0,1,1
5420,60.0,0.0,3.0,0.0,135411,11.0,6.0,1,1
12565,43.0,0.0,0.0,3.0,130039,10.0,1.0,1,1
19607,27.0,0.0,0.0,3.0,72177,15.0,9.0,0,0
3895,35.0,1.0,3.0,1.0,111624,6.0,1.0,1,1
7736,24.0,1.0,2.0,3.0,107363,14.0,7.0,1,1
104,,,,,116808,,,1,1
9383,20.0,1.0,3.0,0.0,63314,9.0,6.0,0,0
14819,40.0,1.0,0.0,3.0,116270,18.0,2.0,1,1
12338,24.0,0.0,4.0,3.0,124245,20.0,8.0,1,1
7359,43.0,1.0,1.0,3.0,146548,2.0,3.0,1,1
2096,34.0,1.0,0.0,0.0,83948,1.0,10.0,0,0
14453,25.0,1.0,2.0,3.0,57529,1.0,4.0,0,0
7777,59.0,1.0,3.0,0.0,66387,10.0,5.0,0,0
12308,25.0,1.0,2.0,0.0,129088,9.0,8.0,1,1
15382,60.0,1.0,3.0,2.0,109831,16.0,9.0,1,1
19923,35.0,0.0,2.0,1.0,143152,13.0,9.0,1,1
12115,48.0,0.0,2.0,0.0,71709,15.0,3.0,0,0
12019,61.0,0.0,3.0,0.0,118721,13.0,6.0,1,1
14062,26.0,1.0,2.0,0.0,35608,4.0,9.0,0,0
1484,27.0,1.0,1.0,0.0,149720,3.0,10.0,1,1
12778,19.0,1.0,4.0,3.0,42214,13.0,8.0,0,0
8452,39.0,0.0,4.0,2.0,102228,14.0,6.0,1,1
9311,42.0,0.0,2.0,0.0,138492,12.0,4.0,1,1
19007,19.0,0.0,4.0,0.0,88952,7.0,1.0,0,0
16555,59.0,1.0,0.0,0.0,38273,2.0,7.0,0,0
9129,54.0,1.0,0.0,3.0,69042,9.0,5.0,0,0
17708,51.0,0.0,1.0,3.0,97204,12.0,3.0,1,1
5993,64.0,1.0,3.0,1.0,72216,10.0,4.0,0,0
13487,60.0,1.0,3.0,2.0,79820,15.0,5.0,0,0
8771,43.0,1.0,1.0,3.0,71082,10.0,2.0,0,0
11982,22.0,0.0,2.0,3.0,47734,18.0,8.0,0,0
2464,29.0,0.0,0.0,3.0,72230,15.0,2.0,0,0
972,,,,,110643,,,1,1
8357,41.0,1.0,4.0,0.0,148028,13.0,6.0,1,1
4298,28.0,0.0,1.0,3.0,58670,12.0,6.0,0,0
15056,53.0,0.0,3.0,1.0,136886,4.0,10.0,1,1
19594,48.0,0.0,2.0,2.0,130920,5.0,1.0,1,1
5882,61.0,0.0,4.0,3.0,126672,14.0,9.0,1,1
4966,41.0,0.0,4.0,3.0,139782,19.0,7.0,1,1
1920,53.0,1.0,2.0,2.0,92188,14.0,2.0,1,1
7050,44.0,1.0,2.0,1.0,139709,19.0,5.0,1,1
8078,34.0,0.0,0.0,1.0,92713,11.0,4.0,1,1
18939,63.0,1.0,2.0,1.0,112806,20.0,9.0,1,1
3266,21.0,0.0,0.0,1.0,145054,8.0,2.0,1,1
5641,50.0,0.0,4.0,3.0,42906,14.0,6.0,0,0
10511,47.0,1.0,4.0,0.0,96845,8.0,7.0,1,1
8918,57.0,1.0,4.0,2.0,35802,16.0,7.0,0,0
14393,62.0,0.0,0.0,2.0,94893,11.0,3.0,1,1
15309,56.0,1.0,3.0,0.0,71543,8.0,2.0,0,0
5432,19.0,1.0,4.0,1.0,131795,5.0,1.0,1,1
15046,25.0,1.0,0.0,0.0,79089,7.0,1.0,0,0
16122,43.0,1.0,2.0,1.0,51072,11.0,10.0,0,0
17781,48.0,1.0,1.0,1.0,77404,7.0,4.0,0,0
12879,19.0,0.0,0.0,2.0,121501,17.0,4.0,1,1
3095,53.0,0.0,4.0,1.0,72914,8.0,6.0,0,0
16029,53.0,0.0,2.0,3.0,133728,10.0,9.0,1,1
6286,60.0,0.0,3.0,0.0,35233,6.0,8.0,0,0
8938,45.0,0.0,2.0,2.0,118178,6.0,5.0,1,1
12129,48.0,1.0,4.0,1.0,62472,15.0,10.0,0,0
7379,57.0,1.0,1.0,1.0,30288,6.0,5.0,0,0
10012,62.0,1.0,2.0,0.0,110675,7.0,1.0,1,1
15271,25.0,0.0,3.0,1.0,57208,19.0,9.0,0,0
4521,19.0,0.0,3.0,1.0,97497,19.0,3.0,1,1
6944,37.0,1.0,1.0,3.0,61418,1.0,9.0,0,0
1236,54.0,1.0,3.0,1.0,46390,20.0,3.0,0,0
6087,23.0,1.0,4.0,1.0,146501,15.0,8.0,1,1
3368,51.0,0.0,4.0,2.0,112567,6.0,6.0,1,1
16832,65.0,1.0,4.0,0.0,58017,14.0,3.0,0,0
12823,20.0,1.0,2.0,3.0,130435,16.0,10.0,1,1
3233,27.0,1.0,3.0,1.0,81400,15.0,9.0,0,0
1846,50.0,0.0,0.0,3.0,112311,20.0,1.0,1,1
17450,51.0,0.0,4.0,0.0,78583,20.0,7.0,0,0
9198,56.0,1.0,3.0,3.0,54055,20.0,5.0,0,0
6731,63.0,0.0,1.0,0.0,141206,9.0,4.0,1,1
3449,47.0,0.0,2.0,2.0,56833,16.0,5.0,0,0
18621,49.0,1.0,0.0,2.0,45592,9.0,3.0,0,0
5940,18.0,0.0,2.0,3.0,91511,6.0,1.0,1,1
11290,21.0,1.0,0.0,1.0,86800,16.0,7.0,0,0
3807,44.0,1.0,4.0,0.0,51385,8.0,7.0,0,0
10537,37.0,0.0,1.0,3.0,40196,8.0,3.0,0,0
12203,57.0,0.0,4.0,2.0,116785,17.0,4.0,1,1
16314,54.0,0.0,2.0,3.0,37920,12.0,3.0,0,0
11213,18.0,1.0,3.0,0.0,39108,19.0,10.0,0,0
19501,50.0,0.0,2.0,3.0,96253,3.0,3.0,1,1
11781,35.0,0.0,4.0,0.0,144297,2.0,1.0,1,1
8635,27.0,1.0,3.0,1.0,97088,18.0,5.0,1,1
17492,56.0,0.0,3.0,1.0,52107,2.0,8.0,0,0
4708,19.0,1.0,1.0,2.0,31590,7.0,10.0,0,0
6156,52.0,0.0,1.0,1.0,73396,17.0,2.0,0,0
19092,58.0,0.0,2.0,0.0,97472,5.0,8.0,1,1
14559,48.0,1.0,2.0,1.0,99727,1.0,10.0,1,1
12672,25.0,0.0,0.0,1.0,124120,17.0,8.0,1,1
13643,28.0,0.0,2.0,2.0,102937,18.0,6.0,1,1
10925,24.0,0.0,3.0,3.0,46940,12.0,6.0,0,0
1953,19.0,0.0,4.0,0.0,34495,10.0,7.0,0,0
15596,24.0,0.0,4.0,3.0,92086,17.0,8.0,1,1
15126,26.0,0.0,0.0,1.0,90720,7.0,4.0,1,1
15330,22.0,1.0,4.0,2.0,48962,20.0,9.0,0,0
7585,61.0,1.0,1.0,1.0,50956,19.0,10.0,0,0
14168,50.0,0.0,0.0,0.0,116556,5.0,3.0,1,1
16070,50.0,1.0,2.0,1.0,128842,18.0,10.0,1,1
16871,64.0,1.0,4.0,3.0,131132,6.0,7.0,1,1
14648,65.0,1.0,1.0,3.0,83527,1.0,10.0,0,0
17141,20.0,0.0,2.0,3.0,132064,7.0,9.0,1,1
1862,26.0,1.0,4.0,3.0,81572,7.0,10.0,0,0
12290,21.0,0.0,3.0,3.0,46941,12.0,4.0,0,0
2346,40.0,0.0,1.0,3.0,98578,19.0,6.0,1,1
12188,23.0,1.0,3.0,0.0,123801,14.0,2.0,1,1
13686,63.0,0.0,2.0,0.0,69237,19.0,1.0,0,0
14085,58.0,1.0,4.0,3.0,116159,9.0,7.0,1,1
12537,60.0,1.0,2.0,3.0,115193,20.0,9.0,1,1
11110,51.0,0.0,0.0,1.0,95213,16.0,3.0,1,1
15265,64.0,0.0,3.0,2.0,112337,7.0,5.0,1,1
3474,41.0,0.0,0.0,0.0,144915,17.0,8.0,1,1
7909,55.0,0.0,2.0,3.0,38347,16.0,4.0,0,0
5375,62.0,1.0,4.0,0.0,61846,17.0,1.0,0,0
6739,25.0,1.0,4.0,1.0,138465,12.0,4.0,1,1
17509,36.0,0.0,0.0,2.0,46351,17.0,5.0,0,0
16904,31.0,1.0,4.0,2.0,69471,7.0,2.0,0,0
10998,35.0,1.0,0.0,1.0,119648,5.0,9.0,1,1
4750,57.0,0.0,0.0,2.0,74758,12.0,9.0,0,0
1483,45.0,1.0,0.0,2.0,69283,1.0,7.0,0,0
3646,62.0,1.0,1.0,2.0,126045,9.0,2.0,0,1
4477,33.0,1.0,4.0,0.0,56763,5.0,8.0,0,0
4412,35.0,1.0,1.0,3.0,145599,6.0,3.0,1,1
18383,31.0,1.0,0.0,0.0,92078,14.0,7.0,1,1
10667,61.0,0.0,2.0,1.0,143452,18.0,8.0,1,1
2295,60.0,0.0,2.0,2.0,113310,5.0,2.0,1,1
1996,47.0,1.0,1.0,2.0,80949,17.0,6.0,0,0
11126,25.0,1.0,2.0,3.0,45883,17.0,2.0,0,0
14291,33.0,0.0,0.0,2.0,48757,13.0,9.0,0,0
17284,20.0,0.0,4.0,1.0,140372,6.0,1.0,1,1
1428,19.0,1.0,3.0,1.0,139702,15.0,3.0,1,1
5591,49.0,0.0,1.0,0.0,56991,4.0,8.0,1,0
18827,18.0,1.0,4.0,2.0,129729,7.0,4.0,1,1
18639,51.0,1.0,0.0,3.0,41056,12.0,8.0,0,0
12674,48.0,1.0,1.0,0.0,117087,10.0,8.0,0,1
6896,55.0,1.0,2.0,1.0,72947,17.0,1.0,0,0
17951,32.0,0.0,1.0,0.0,30640,20.0,9.0,0,0
18168,39.0,0.0,3.0,3.0,38272,19.0,10.0,0,0
11575,44.0,0.0,1.0,0.0,106921,8.0,2.0,1,1
10647,29.0,1.0,2.0,1.0,65491,17.0,6.0,0,0
13591,50.0,0.0,1.0,2.0,44636,12.0,3.0,0,0
4440,27.0,0.0,0.0,3.0,140660,17.0,1.0,1,1
7490,45.0,1.0,1.0,0.0,142051,18.0,4.0,1,1
10726,28.0,1.0,3.0,1.0,36863,15.0,2.0,0,0
17617,31.0,1.0,2.0,0.0,60483,11.0,6.0,0,0
2710,36.0,0.0,4.0,3.0,107577,13.0,1.0,1,1
17199,55.0,0.0,1.0,2.0,148363,13.0,7.0,1,1
14964,51.0,0.0,3.0,2.0,96099,2.0,3.0,1,1
18830,55.0,0.0,1.0,1.0,95942,17.0,5.0,1,1
11381,57.0,0.0,1.0,2.0,85557,15.0,5.0,0,0
16614,36.0,1.0,3.0,1.0,83366,6.0,2.0,0,0
13509,42.0,1.0,2.0,1.0,138881,13.0,1.0,1,1
1188,34.0,1.0,0.0,3.0,36372,14.0,4.0,0,0
12711,46.0,0.0,3.0,1.0,94205,8.0,8.0,1,1
13722,18.0,0.0,4.0,3.0,79048,5.0,3.0,0,0
11356,62.0,0.0,1.0,1.0,139544,1.0,4.0,1,1
7405,49.0,1.0,3.0,2.0,88252,14.0,3.0,0,0
4124,23.0,1.0,1.0,1.0,73356,10.0,4.0,1,0
3600,53.0,1.0,0.0,1.0,56202,9.0,1.0,0,0
4169,35.0,1.0,2.0,0.0,126056,6.0,10.0,1,1
19977,52.0,1.0,0.0,2.0,134818,9.0,10.0,1,1
11000,48.0,1.0,2.0,0.0,116841,16.0,2.0,1,1
3493,47.0,0.0,0.0,3.0,139127,8.0,9.0,1,1
14771,35.0,0.0,3.0,0.0,145482,20.0,9.0,1,1
14741,27.0,1.0,1.0,1.0,137955,11.0,3.0,0,1
6033,39.0,1.0,2.0,0.0,57198,12.0,6.0,0,0
13552,31.0,1.0,2.0,3.0,70410,10.0,8.0,0,0
17521,55.0,1.0,1.0,3.0,130538,4.0,4.0,1,1
10857,60.0,0.0,0.0,3.0,62889,8.0,2.0,0,0
8194,27.0,0.0,1.0,3.0,133890,12.0,7.0,1,1
17808,26.0,1.0,2.0,0.0,54510,7.0,2.0,0,0
4368,38.0,0.0,0.0,3.0,70380,19.0,1.0,0,0
2839,65.0,0.0,3.0,2.0,95482,18.0,3.0,1,1
3581,51.0,1.0,1.0,1.0,120107,1.0,5.0,1,1
1812,57.0,1.0,0.0,3.0,124007,18.0,1.0,1,1
